ID,W1
nl_1,2.1
nl_2,0.9666666666666667
nl_3,1.0
nl_4,2.0
nl_5,1.7333333333333334
nl_6,1.4
nl_7,2.0
nl_8,3.3
nl_9,1.6
nl_10,0.0
nl_11,2.0
nl_12,2.0
nl_13,0.0
nl_14,1.7
nl_15,1.4666666666666668
nl_16,5.0
nl_17,2.033333333333333
nl_18,0.5666666666666667
nl_19,2.0
nl_20,0.8666666666666667
nl_21,0.3666666666666667
nl_22,0.0
nl_23,0.0
nl_24,0.46666666666666673
nl_25,2.0999999999999996
nl_26,2.0
nl_27,0.19999999999999996
nl_28,1.0
nl_29,1.0
nl_30,5.0
es_1,0.0
es_2,0.0
es_3,0.0
es_4,3.6
es_5,5.0
es_6,3.0
es_7,3.466666666666667
es_8,0.7
es_9,4.0
es_10,2.0
es_11,4.0
es_12,3.0
es_13,0.33333333333333337
es_14,3.0
es_15,4.0
es_16,3.6
es_17,0.0
es_18,0.0
es_19,5.0
es_20,1.1
es_21,0.0
es_22,0.0
es_23,0.0
es_24,0.0
de_1,2.0
de_2,2.0
de_3,0.26666666666666666
de_4,3.0
de_5,2.5666666666666664
de_6,2.1
de_7,1.8333333333333335
de_8,0.23333333333333334
de_9,5.0
de_10,0.0
de_11,2.9333333333333336
de_12,2.0
de_13,1.5333333333333332
de_14,2.0
de_15,1.5333333333333332
de_16,4.0
de_17,0.0
de_18,4.0
de_19,0.0
de_20,2.1999999999999997
de_21,4.0
de_22,1.0
de_23,0.0
de_24,4.0
de_25,5.0
de_26,1.3666666666666667
de_27,0.0
de_28,0.0
de_29,0.06666666666666667
de_30,1.5666666666666667
de_31,2.0
de_32,3.0
de_33,2.533333333333333
de_34,0.16666666666666663
de_35,1.0
de_36,4.0
de_37,0.0
de_38,1.0
pl_1,4.2
pl_2,1.0
pl_3,3.0
pl_4,1.9
pl_5,2.2666666666666666
pl_6,2.3666666666666667
pl_7,2.0
pl_8,2.0
pl_9,0.6666666666666666
pl_10,0.2
pl_11,1.0
pl_12,4.0
pl_13,5.0
pl_14,4.0
pl_15,1.7333333333333334
pl_16,1.7666666666666666
pl_17,0.0
pl_18,2.0
pl_19,1.0
pl_20,4.0
hu_1,5.0
hu_2,2.0
hu_3,3.0
hu_4,0.0
hu_5,0.0
hu_6,0.0
hu_7,5.0
hu_8,0.5
hu_9,0.0
hu_10,2.4
hu_11,1.8666666666666667
hu_12,0.5666666666666667
hu_13,6.0
hu_14,2.0
hu_15,5.0
hu_16,2.0
hu_17,3.666666666666667
hu_18,2.966666666666667
hu_19,3.0
hu_20,1.0
hu_21,2.8666666666666667
hu_22,0.0
hu_23,1.0
hu_24,1.0
hu_25,1.4
hu_28,4.066666666666666
hu_29,2.0
hu_30,2.0
hu_31,1.0
hu_32,1.8666666666666667
hu_33,3.066666666666667
hu_34,0.2666666666666666
hu_36,3.0
hu_37,4.0
hu_38,4.0
hu_39,4.0
hu_40,1.0
it_1,3.0
it_2,3.0
it_3,2.1
it_4,0.0
it_5,0.0
it_6,2.0
it_7,3.0
it_8,3.0
it_9,5.0
it_10,2.3333333333333335
it_11,4.0
it_12,3.0
it_13,0.9666666666666667
it_14,3.0666666666666664
it_15,0.09999999999999998
it_16,1.1666666666666665
it_17,4.0
it_18,0.0
it_19,1.8666666666666667
it_20,1.0
it_21,4.0
it_22,2.0
it_23,2.0
it_24,1.9
it_25,3.9
it_26,4.0
it_27,2.9
it_28,2.0
it_29,2.066666666666667
it_30,2.0
ch_18,0.0
ch_19,3.0
ch_20,2.0
ch_21,3.1333333333333333
ch_22,4.0
ch_23,2.5666666666666664
ch_24,0.23333333333333328
ch_25,0.0
ch_26,1.0
ch_27,3.0
ch_28,2.0
ch_29,4.0
ch_30,2.2666666666666666
ch_31,5.0
ch_32,0.0
ch_33,2.5
ch_34,1.9333333333333333
ch_35,2.5
ch_36,4.0
ch_37,0.33333333333333326
ch_38,3.0
ch_39,1.0
ch_40,0.0
ch_41,0.0
ch_42,0.0
ch_43,0.0
ch_44,1.0666666666666667
ch_45,4.366666666666666
ch_46,4.133333333333334
ch_47,0.0
ch_48,0.0
ch_49,4.0
ch_50,1.0333333333333332
ch_51,1.0
ch_52,0.0
ch_53,0.2666666666666667
ch_54,5.0
ch_55,2.0
ch_56,1.4333333333333333
ch_57,1.0
ch_58,5.0
ch_59,5.0
ch_0,5.0
ch_1,5.0
ch_2,0.0
ch_3,0.16666666666666666
ch_4,3.9333333333333336
ch_5,2.0
ch_6,0.0
ch_7,2.0
ch_8,0.0
ch_9,1.0
ch_10,4.366666666666667
ch_11,4.0
ch_12,2.0
ch_13,1.0
ch_14,1.0
ch_15,5.0
ch_16,2.0
ch_17,0.0
