ID,W1
nl_1,2.1
nl_2,3.0
nl_3,3.0
nl_4,0.2
nl_5,3.0
nl_6,0.03333333333333333
nl_7,0.0
nl_8,3.0
nl_9,0.0
nl_10,0.0
nl_11,0.0
nl_12,3.0
nl_13,2.533333333333333
nl_14,0.9666666666666667
nl_15,3.0
nl_16,3.0
nl_17,3.0
nl_18,3.0
nl_19,0.0
nl_20,2.0
nl_21,1.5666666666666664
nl_22,3.0
nl_23,2.3
nl_24,2.0
nl_25,0.06666666666666665
nl_26,3.0
nl_27,1.0
nl_28,1.0
nl_29,3.0
nl_30,3.0
es_1,4.0
es_2,2.0
es_3,1.0
es_4,0.0
es_5,3.5666666666666664
es_6,0.0
es_7,3.0
es_8,3.0
es_9,3.0
es_10,3.6666666666666665
es_11,3.0
es_12,0.0
es_13,0.0
es_14,3.0
es_15,2.0
es_16,3.6333333333333333
es_17,0.9333333333333333
es_18,3.0
es_19,6.0
es_20,1.0
es_21,0.0
es_22,4.0
es_23,0.0
es_24,3.0
de_1,3.0
de_2,3.0
de_3,3.066666666666667
de_4,3.0
de_5,3.0
de_6,3.0
de_7,3.0
de_8,3.0
de_9,6.0
de_10,0.0
de_11,0.0
de_12,1.0
de_13,0.0
de_14,3.0
de_15,3.0
de_16,3.0
de_17,2.0
de_18,4.866666666666667
de_19,2.066666666666667
de_20,0.06666666666666665
de_21,3.0
de_22,2.2666666666666666
de_23,0.0
de_24,5.0
de_25,4.0
de_26,3.0
de_27,0.0
de_28,2.1
de_29,3.0666666666666664
de_30,0.0
de_31,3.0
de_32,3.0
de_33,2.9333333333333336
de_34,3.0
de_35,0.0
de_36,3.0
de_37,0.0
de_38,1.7666666666666666
pl_1,3.0
pl_2,3.0
pl_3,0.0
pl_4,3.0
pl_5,3.0
pl_6,4.133333333333334
pl_7,3.0
pl_8,3.0
pl_9,3.0
pl_10,2.5666666666666664
pl_11,2.0
pl_12,3.0
pl_13,4.0
pl_14,0.0
pl_15,2.8666666666666667
pl_16,3.0
pl_17,4.0
pl_18,1.6
pl_19,3.0
pl_20,3.0
hu_1,0.0
hu_2,5.0
hu_3,3.0
hu_4,0.0
hu_5,0.0
hu_6,2.0
hu_7,3.0
hu_8,2.533333333333333
hu_9,3.0
hu_10,3.0
hu_11,3.0
hu_12,0.0
hu_13,6.0
hu_14,0.7333333333333333
hu_15,3.0
hu_16,0.0
hu_17,2.0
hu_18,3.0
hu_19,3.0
hu_20,3.0
hu_21,0.0
hu_22,2.3666666666666667
hu_23,3.0
hu_24,1.0
hu_25,2.066666666666667
hu_28,2.033333333333333
hu_29,3.0
hu_30,0.0
hu_31,3.0
hu_32,3.0
hu_33,2.0
hu_34,3.0
hu_36,3.0
hu_37,3.0
hu_38,3.0
hu_39,3.0
hu_40,2.666666666666667
it_1,3.0
it_2,3.0
it_3,3.0
it_4,0.0
it_5,2.1333333333333333
it_6,2.3666666666666667
it_7,0.1333333333333333
it_8,3.0
it_9,6.0
it_10,4.0
it_11,5.0
it_12,0.3666666666666667
it_13,0.0
it_14,3.0
it_15,4.166666666666667
it_16,1.3666666666666667
it_17,3.0
it_18,1.0
it_19,0.8333333333333334
it_20,3.0
it_21,2.0
it_22,0.0
it_23,0.0
it_24,4.0
it_25,3.0
it_26,2.4333333333333336
it_27,3.0
it_28,0.7333333333333333
it_29,0.9666666666666666
it_30,3.0
ch_18,0.0
ch_19,3.0
ch_20,3.0
ch_21,3.0
ch_22,3.0
ch_23,3.0
ch_24,1.6666666666666667
ch_25,2.0
ch_26,1.0333333333333334
ch_27,0.0
ch_28,3.0
ch_29,4.0
ch_30,0.0
ch_31,4.0
ch_32,3.0
ch_33,3.0
ch_34,0.0
ch_35,3.0
ch_36,4.0
ch_37,1.7333333333333334
ch_38,0.0
ch_39,6.0
ch_40,0.0
ch_41,0.0
ch_42,2.0
ch_43,3.0
ch_44,3.0
ch_45,3.0
ch_46,3.8
ch_47,2.0
ch_48,3.0
ch_49,3.0
ch_50,3.0
ch_51,2.033333333333333
ch_52,0.4
ch_53,2.8666666666666667
ch_54,3.0
ch_55,2.0
ch_56,3.0
ch_57,2.0
ch_58,3.0
ch_59,6.0
ch_0,3.0
ch_1,3.0
ch_2,3.8333333333333335
ch_3,2.0
ch_4,3.0
ch_5,3.0
ch_6,2.0
ch_7,3.0
ch_8,0.0
ch_9,3.0
ch_10,1.0
ch_11,3.0
ch_12,0.06666666666666665
ch_13,3.2333333333333334
ch_14,3.0
ch_15,3.0
ch_16,0.0
ch_17,1.0
