ID,W1
nl_1,0.09999999999999998
nl_4,0.2
nl_6,0.03333333333333333
nl_7,0.0
nl_10,2.0
nl_11,0.1
nl_12,0.1
nl_13,0.5333333333333333
nl_16,0.1333333333333333
nl_18,0.0
nl_20,0.0
nl_21,0.0
nl_22,0.0
nl_25,0.43333333333333335
nl_26,0.0
nl_29,1.0
es_1,0.0
es_5,0.43333333333333335
es_6,0.0
es_7,0.0
es_9,0.7666666666666667
es_10,2.0666666666666664
es_11,0.0
es_13,0.0
es_14,0.0
es_15,0.0
es_16,0.0
es_17,0.1333333333333333
es_19,0.0
es_20,0.26666666666666666
es_21,3.0
es_23,0.0
de_1,0.0
de_2,0.0
de_3,0.0
de_5,0.0
de_8,0.13333333333333333
de_11,0.0
de_12,0.0
de_16,0.0
de_18,0.0
de_21,0.0
de_22,0.0
de_23,0.0
de_24,0.4
de_25,1.0
de_29,0.0
de_31,0.0
de_32,0.0
de_36,0.0
de_37,0.0
de_38,1.2333333333333334
pl_2,0.0
pl_3,0.0
pl_4,0.0
pl_5,0.0
pl_6,0.0
pl_7,0.0
pl_10,0.0
pl_12,1.0
pl_14,1.7333333333333334
pl_15,0.6333333333333334
pl_19,0.0
pl_20,0.0
hu_1,0.0
hu_2,2.0
hu_3,0.0
hu_9,0.0
hu_10,0.0
hu_11,0.0
hu_12,0.0
hu_13,0.0
hu_15,0.0
hu_16,0.0
hu_17,0.0
hu_19,0.0
hu_21,0.0
hu_23,0.0
hu_24,0.0
hu_25,0.06666666666666665
hu_28,0.0
hu_36,0.0
hu_37,0.0
hu_38,0.0
it_5,0.0
it_10,1.0
it_11,0.0
it_12,1.6333333333333333
it_14,0.0
it_16,0.6333333333333333
it_19,0.8333333333333334
it_20,0.03333333333333333
it_22,0.0
it_23,0.0
it_27,0.0
ch_19,0.0
ch_21,0.0
ch_22,0.0
ch_23,0.0
ch_26,0.2666666666666667
ch_27,3.0
ch_28,0.0
ch_30,0.0
ch_33,0.0
ch_36,0.0
ch_37,1.7333333333333334
ch_41,3.0
ch_43,0.0
ch_46,0.8
ch_50,0.0
ch_52,0.0
ch_53,0.8666666666666667
ch_54,0.0
ch_5,0.13333333333333333
ch_6,0.0
ch_8,0.0
ch_9,0.0
ch_10,0.0
ch_12,0.033333333333333326
ch_15,0.0
ch_16,0.0
ch_17,0.0
