ID,W1
nl_1,0.0
nl_2,0.9666666666666667
nl_3,0.0
nl_4,1.6666666666666665
nl_5,0.2666666666666667
nl_6,0.6
nl_7,0.0
nl_8,0.9666666666666667
nl_9,0.0
nl_10,0.0
nl_11,0.0
nl_12,0.0
nl_13,0.0
nl_15,1.4666666666666668
nl_16,1.0
nl_17,0.26666666666666666
nl_18,1.7
nl_20,0.0
nl_21,1.3666666666666667
nl_22,1.0666666666666667
nl_23,0.0
nl_24,2.1666666666666665
nl_25,0.16666666666666666
nl_27,0.33333333333333337
nl_28,0.0
nl_29,0.5666666666666667
es_6,0.0
es_7,0.0
es_9,0.1
es_10,0.0
es_11,0.0
es_13,0.8
es_14,1.0
es_15,0.0
es_16,0.4
es_17,0.0
es_18,0.0
es_19,1.9333333333333333
es_20,0.0
es_21,0.0
es_23,0.0
es_24,0.0
de_1,0.0
de_2,1.0
de_3,0.0
de_4,1.0
de_5,0.5666666666666667
de_6,0.0
de_7,1.2666666666666666
de_8,0.7666666666666666
de_9,0.0
de_10,0.0
de_11,0.1
de_12,2.0
de_13,1.6666666666666665
de_15,0.0
de_16,0.7
de_17,0.0
de_18,2.0
de_21,0.0
de_22,2.0
de_23,0.0
de_24,1.0
de_25,0.0
de_26,1.0
de_27,0.0
de_28,0.0
de_29,0.9333333333333333
de_30,0.5
de_31,0.0
de_32,0.0
de_34,0.16666666666666663
de_35,0.0
de_36,0.5333333333333333
de_37,0.0
de_38,0.0
pl_1,1.9
pl_2,0.0
pl_3,0.09999999999999998
pl_4,0.1
pl_5,0.0
pl_6,0.3666666666666667
pl_7,0.0
pl_8,0.0
pl_9,0.0
pl_10,0.39999999999999997
pl_12,0.0
pl_14,1.0
pl_17,2.0
pl_19,0.0
pl_20,0.0
hu_1,0.0
hu_2,0.26666666666666666
hu_3,0.0
hu_4,0.0
hu_5,0.0
hu_6,2.5666666666666664
hu_8,0.5
hu_9,0.0
hu_10,0.6
hu_11,0.2666666666666667
hu_12,0.0
hu_13,0.0
hu_14,1.0
hu_15,0.5333333333333333
hu_16,2.0
hu_18,0.6333333333333333
hu_20,0.0
hu_23,1.0
hu_25,1.0666666666666667
hu_28,1.0
hu_29,1.0
hu_30,2.0
hu_31,0.0
hu_32,0.8666666666666667
hu_36,0.0
hu_37,0.0
hu_38,0.6666666666666666
hu_39,0.0
hu_40,0.0
it_2,0.9
it_3,0.36666666666666664
it_5,0.0
it_7,0.0
it_8,0.0
it_9,0.0
it_10,0.0
it_11,0.0
it_12,0.0
it_13,0.0
it_14,0.0
it_15,1.2333333333333334
it_16,0.0
it_17,1.0
it_20,0.0
it_22,1.0
it_25,0.9
it_27,1.1
it_28,2.0
it_29,0.5333333333333333
it_30,2.0
ch_18,0.0
ch_19,0.0
ch_20,1.0333333333333332
ch_21,0.033333333333333326
ch_22,0.0
ch_23,0.43333333333333335
ch_24,0.23333333333333328
ch_25,0.0
ch_26,0.0
ch_29,0.8
ch_30,0.0
ch_32,1.0
ch_33,0.0
ch_34,0.2
ch_35,0.0
ch_36,0.0
ch_37,0.23333333333333328
ch_39,0.0
ch_40,0.0
ch_41,0.0
ch_42,0.0
ch_43,0.0
ch_44,1.0
ch_45,0.0
ch_46,0.0
ch_47,0.0
ch_48,0.0
ch_49,1.0
ch_50,1.0333333333333332
ch_51,1.0
ch_52,0.0
ch_53,0.10000000000000009
ch_54,0.0
ch_55,0.0
ch_56,0.8333333333333334
ch_57,0.0
ch_58,0.0
ch_59,0.0
ch_0,0.0
ch_1,0.0
ch_3,0.23333333333333336
ch_4,0.0
ch_5,0.0
ch_6,0.0
ch_7,0.0
ch_9,1.0
ch_10,0.9333333333333332
ch_11,0.0
ch_12,0.0
ch_13,0.0
ch_14,1.0
ch_16,0.0
ch_17,0.0
