base_id,AS,n_variants
it_12,0.33333333333333337,3
it_13,1.3333333333333333,3
it_14,0.33333333333333337,3
it_15,2.333333333333333,3
it_16,0.07259259259259263,3
it_17,0.49370370370370376,3
it_18,2.1959259259259256,3
it_19,5.244814814814815,3
it_20,1.3333333333333333,3
it_21,0.33333333333333337,3
it_22,1.3333333333333333,3
it_23,1.293703703703704,3
it_24,0.48999999999999994,3
it_25,1.3333333333333333,3
it_26,4.1792592592592595,3
it_27,0.2903703703703705,3
it_28,3.0670370370370366,3
it_29,1.0,3
it_30,1.3333333333333333,3
ch_18,0.33333333333333337,3
ch_19,0.33333333333333337,3
ch_20,0.33333333333333337,3
ch_21,0.8725925925925923,3
ch_22,1.3333333333333333,3
ch_23,0.33333333333333337,3
ch_24,6.333333333333333,3
ch_25,0.33333333333333337,3
ch_26,2.333333333333333,3
ch_27,2.333333333333333,3
ch_28,3.083333333333333,3
ch_29,1.3333333333333333,3
ch_30,1.3333333333333333,3
ch_31,1.3333333333333335,3
ch_32,0.33333333333333337,3
ch_33,0.33333333333333337,3
ch_34,1.0799999999999996,3
ch_35,0.33333333333333337,3
ch_36,0.5614814814814815,3
ch_37,0.6225925925925927,3
ch_38,1.3333333333333333,3
ch_39,9.428148148148148,3
ch_40,0.33333333333333337,3
ch_41,2.3125925925925928,3
ch_42,2.333333333333333,3
ch_43,1.8181481481481483,3
ch_44,0.33333333333333337,3
ch_45,0.33333333333333337,3
ch_46,1.3333333333333333,3
ch_47,0.4325925925925926,3
ch_48,1.2033333333333334,3
ch_49,0.33333333333333337,3
ch_50,0.42814814814814806,3
ch_51,3.0,3
ch_52,2.3448148148148147,3
ch_53,0.6292592592592592,3
ch_54,1.3333333333333333,3
ch_55,0.33333333333333337,3
ch_56,0.33333333333333337,3
ch_57,3.0,3
ch_58,1.0,3
ch_59,1.2699999999999998,3
ch_0,1.3333333333333333,3
ch_1,0.42814814814814806,3
ch_2,7.75,3
ch_3,0.14814814814814808,3
ch_4,0.33333333333333337,3
ch_5,0.33333333333333337,3
ch_6,0.33333333333333337,3
ch_7,0.33333333333333337,3
ch_8,1.3333333333333333,3
ch_9,0.33333333333333337,3
ch_10,3.7781481481481483,3
ch_11,1.0,3
ch_12,3.2133333333333334,3
ch_13,0.25925925925925924,3
ch_14,0.33333333333333337,3
ch_15,1.3333333333333333,3
ch_16,2.5170370370370376,3
ch_17,0.33333333333333337,3
