ID,MU
nl_1_0010000,0.2574712643678161
nl_2_0010000,0.0
nl_3_0010000,0.0
nl_4_0010000,0.0
nl_5_0010000,0.47816091954023
nl_6_0010000,0.0
nl_7_0010000,0.0
nl_8_0010000,0.0
nl_9_0010000,0.0
nl_10_0010000,0.0
nl_11_0010000,0.0
nl_12_0010000,0.0
nl_13_0010000,0.0
nl_14_0010000,0.0
nl_15_0010000,0.0
nl_16_0010000,0.0
nl_17_0010000,0.0
nl_18_0010000,0.0
nl_19_0010000,0.09310344827586209
nl_20_0010000,0.03333333333333332
nl_21_0010000,0.0
nl_22_0010000,0.06436781609195402
nl_23_0010000,0.0
nl_24_0010000,0.03333333333333332
nl_25_0010000,0.0
nl_26_0010000,0.18505747126436778
nl_27_0010000,0.0
nl_28_0010000,0.0
nl_29_0010000,0.0
nl_30_0010000,0.0
es_1_0010000,0.14367816091954022
es_2_0010000,0.0
es_3_0010000,0.0
es_4_0010000,0.14367816091954022
es_5_0010000,0.0
es_6_0010000,0.0
es_7_0010000,0.0
es_8_0010000,0.11954022988505747
es_9_0010000,0.0
es_10_0010000,0.0
es_11_0010000,0.0
es_12_0010000,0.0
es_13_0010000,0.18505747126436778
es_14_0010000,0.0
es_15_0010000,0.18505747126436778
es_16_0010000,0.0
es_17_0010000,0.0
es_18_0010000,0.0
es_19_0010000,0.0
es_20_0010000,0.0
es_21_0010000,0.0
es_22_0010000,0.0
es_23_0010000,0.0
es_24_0010000,0.0
de_1_0010000,0.0
de_2_0010000,0.0
de_3_0010000,0.0
de_4_0010000,0.0
de_5_0010000,0.0
de_6_0010000,0.0
de_7_0010000,0.0
de_8_0010000,0.0
de_9_0010000,0.0
de_10_0010000,0.0
de_11_0010000,0.06436781609195404
de_12_0010000,0.0
de_13_0010000,0.0
de_14_0010000,0.0
de_15_0010000,0.0
de_16_0010000,0.0
de_17_0010000,0.0
de_18_0010000,0.1195402298850575
de_19_0010000,0.11954022988505747
de_20_0010000,0.25402298850574706
de_21_0010000,0.0
de_22_0010000,0.0
de_23_0010000,0.0
de_24_0010000,0.0
de_25_0010000,0.0
de_26_0010000,0.0
de_27_0010000,0.13333333333333328
de_28_0010000,0.0
de_29_0010000,0.13333333333333328
de_30_0010000,0.0
de_31_0010000,0.16551724137931034
de_32_0010000,0.0
de_33_0010000,0.0
de_34_0010000,0.0
de_35_0010000,0.0
de_36_0010000,0.2402298850574712
de_37_0010000,0.0
de_38_0010000,0.0
pl_1_0010000,0.0
pl_2_0010000,0.0
pl_3_0010000,0.24022988505747117
pl_4_0010000,0.0
pl_5_0010000,0.18505747126436778
pl_6_0010000,0.2816091954022989
pl_7_0010000,0.0
pl_8_0010000,0.0
pl_9_0010000,0.0
pl_10_0010000,0.0
pl_11_0010000,0.0
pl_12_0010000,0.0
pl_13_0010000,0.0
pl_14_0010000,0.2402298850574712
pl_15_0010000,0.0
pl_16_0010000,0.0
pl_17_0010000,0.0
pl_18_0010000,0.0
pl_19_0010000,0.0
pl_20_0010000,0.20229885057471259
hu_1_0010000,0.06436781609195402
hu_2_0010000,0.0
hu_3_0010000,0.0
hu_4_0010000,0.0
hu_5_0010000,0.0
hu_6_0010000,0.0
hu_7_0010000,0.0
hu_8_0010000,0.0
hu_9_0010000,0.0
hu_10_0010000,0.0
hu_11_0010000,0.03333333333333332
hu_12_0010000,0.0
hu_13_0010000,0.03333333333333332
hu_14_0010000,0.0
hu_15_0010000,0.0
hu_16_0010000,0.5160919540229885
hu_17_0010000,0.0
hu_18_0010000,0.16551724137931031
hu_19_0010000,0.0
hu_20_0010000,0.0
hu_21_0010000,0.0
hu_22_0010000,0.0
hu_23_0010000,0.0
hu_24_0010000,0.0
hu_25_0010000,0.25747126436781614
hu_28_0010000,0.2402298850574712
hu_29_0010000,0.0
hu_30_0010000,0.0
hu_31_0010000,0.0
hu_32_0010000,0.6954022988505746
hu_33_0010000,0.06436781609195402
hu_34_0010000,0.0
hu_36_0010000,0.0
hu_37_0010000,0.0
hu_38_0010000,0.0
hu_39_0010000,0.0
hu_40_0010000,0.0
