ID,MU
ch_56_0001000,0.0
ch_57_0001000,0.0
ch_58_0001000,0.0
ch_59_0001000,0.25402298850574706
ch_0_0001000,0.0
ch_1_0001000,0.0
ch_2_0001000,0.0
ch_3_0001000,0.0
ch_4_0001000,0.0
ch_5_0001000,0.0
ch_6_0001000,0.7402298850574711
ch_7_0001000,0.0
ch_8_0001000,0.0
ch_9_0001000,0.0
ch_10_0001000,0.0
ch_11_0001000,0.0
ch_12_0001000,0.20229885057471259
ch_13_0001000,0.0
ch_14_0001000,0.0
ch_15_0001000,0.0
ch_16_0001000,0.16551724137931031
ch_17_0001000,0.0
